record_id,index,Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Margin_change_estimate,Type
3016,3016,2020-11-17 18:01:02 UTC,Trump,297416,16860,1122,Utah,70.2,29.8,39.3,970.9,,
3017,3017,2020-11-17 17:27:03 UTC,Trump,296962,18023,41,Utah,24.4,75.6,40.1,910.2,,
3018,3018,2020-11-17 00:38:54 UTC,Trump,296983,18067,70,Utah,90.0,10.0,40.0,908.1,,
3019,3019,2020-11-16 22:59:53 UTC,Trump,296927,18140,5410,Utah,69.3,30.7,40.1,904.5,,
3020,3020,2020-11-14 15:47:25 UTC,Trump,294835,23797,14752,Utah,59.0,41.0,43.7,696.8,,
3021,3021,2020-11-14 00:30:24 UTC,Trump,292187,39184,0,Utah,,,48.2,439.3,,
3022,3022,2020-11-13 23:11:42 UTC,Trump,292187,39184,0,Utah,,,48.2,439.3,,
3023,3023,2020-11-13 22:14:24 UTC,Trump,292187,39184,0,Utah,,,48.2,439.3,,
3024,3024,2020-11-13 15:24:10 UTC,Trump,292187,39184,4026,Utah,65.9,34.1,48.2,439.3,,
3025,3025,2020-11-13 00:09:26 UTC,Trump,290905,43228,0,Utah,,,50.4,401.3,,
3026,3026,2020-11-12 23:13:22 UTC,Trump,290905,43228,0,Utah,,,50.4,401.3,,
3027,3027,2020-11-12 20:07:44 UTC,Trump,290905,43228,8176,Utah,49.2,50.8,50.4,401.3,,
3028,3028,2020-11-11 23:14:54 UTC,Trump,291033,51990,29546,Utah,49.8,50.2,50.2,342.2,,
3029,3029,2020-11-11 22:51:34 UTC,Trump,291177,83925,0,Utah,,,46.4,231.1,,
3030,3030,2020-11-11 03:23:42 UTC,Trump,291177,83925,0,Utah,,,46.4,231.1,,
3031,3031,2020-11-10 23:14:20 UTC,Trump,291177,83925,33568,Utah,53.6,46.4,46.4,231.1,,
3032,3032,2020-11-10 22:05:21 UTC,Trump,288747,119663,26215,Utah,74.1,25.9,28.6,176.0,,
3033,3033,2020-11-10 15:12:43 UTC,Trump,276108,147863,28325,Utah,52.6,47.4,46.2,147.5,,
3034,3034,2020-11-10 00:02:51 UTC,Trump,274613,173909,0,Utah,,,38.0,132.4,,
3035,3035,2020-11-09 22:54:03 UTC,Trump,274613,173909,0,Utah,,,38.0,132.4,,
3036,3036,2020-11-09 22:23:05 UTC,Trump,274613,173909,8770,Utah,74.0,26.0,38.0,132.4,,
3037,3037,2020-11-09 22:05:23 UTC,Trump,270411,183419,406,Utah,79.8,20.2,43.1,127.0,,
3038,3038,2020-11-09 19:14:19 UTC,Trump,270169,183841,59,Utah,93.2,6.8,43.4,126.7,,
3039,3039,2020-11-09 14:44:06 UTC,Trump,270118,183902,0,Utah,,,43.4,126.7,,
3040,3040,2020-11-08 17:32:29 UTC,Trump,270118,187647,103439,Utah,56.6,43.4,43.4,125.1,,
3041,3041,2020-11-07 22:51:49 UTC,Trump,256547,293832,0,Utah,,,23.4,95.6,,
3042,3042,2020-11-07 19:46:05 UTC,Trump,256547,293832,0,Utah,,,23.4,95.6,,
3043,3043,2020-11-07 02:20:08 UTC,Trump,256547,293832,0,Utah,,,23.4,95.6,,
3044,3044,2020-11-07 00:06:00 UTC,Trump,256547,293832,0,Utah,,,23.4,95.6,,
3045,3045,2020-11-06 23:07:08 UTC,Trump,256547,293832,0,Utah,,,23.4,95.6,,
3046,3046,2020-11-06 22:03:00 UTC,Trump,256547,293832,19890,Utah,77.3,22.7,23.4,95.6,,
3047,3047,2020-11-06 00:55:18 UTC,Trump,245695,315322,12669,Utah,75.1,24.9,31.1,90.7,,
3048,3048,2020-11-05 23:42:18 UTC,Trump,239328,328933,70210,Utah,64.4,35.6,35.6,88.0,,
3049,3049,2020-11-05 23:25:57 UTC,Trump,219134,405164,0,Utah,,,33.4,78.2,,
3050,3050,2020-11-05 22:15:13 UTC,Trump,219134,405164,0,Utah,,,33.4,78.2,,
3051,3051,2020-11-05 22:01:29 UTC,Trump,219134,405164,0,Utah,,,33.4,78.2,,
3052,3052,2020-11-04 23:14:43 UTC,Trump,219134,405164,0,Utah,,,33.4,78.2,,
3053,3053,2020-11-04 23:01:02 UTC,Trump,219134,405164,15214,Utah,52.0,48.0,33.4,78.2,,
3054,3054,2020-11-04 22:04:57 UTC,Trump,218516,421070,16029,Utah,81.5,18.5,18.5,77.1,,
3055,3055,2020-11-04 13:28:22 UTC,Trump,208419,437925,0,Utah,,,,74.8,,
3056,3056,2020-11-16 22:18:52 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3057,3057,2020-11-16 21:57:32 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3058,3058,2020-11-16 21:49:13 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3059,3059,2020-11-16 21:33:12 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3060,3060,2020-11-16 21:24:13 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3061,3061,2020-11-16 21:13:53 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3062,3062,2020-11-16 21:01:32 UTC,Biden,130116,Unknown,0,Vermont,,,12.0,,,
3063,3063,2020-11-16 16:49:13 UTC,Biden,130116,Unknown,92,Vermont,22.8,122.8,12.0,,,
3064,3064,2020-11-16 16:33:11 UTC,Biden,130250,Unknown,0,Vermont,,,11.5,,,
3065,3065,2020-11-12 19:30:03 UTC,Biden,130250,Unknown,134,Vermont,86.6,13.4,11.5,,,
3066,3066,2020-11-12 18:16:43 UTC,Biden,130152,Unknown,266,Vermont,68.0,32.0,11.4,,,
3067,3067,2020-11-11 17:40:44 UTC,Biden,130056,Unknown,0,Vermont,,,11.1,,,
3068,3068,2020-11-11 17:30:04 UTC,Biden,130056,461,16670,Vermont,91.9,8.1,11.1,14628.2,,
3069,3069,2020-11-06 03:45:43 UTC,Biden,116100,17250,1,Vermont,100.0,0.0,49.1,397.8,,
3070,3070,2020-11-05 22:35:05 UTC,Biden,116099,17252,0,Vermont,,,49.1,397.7,,
3071,3071,2020-11-05 20:55:45 UTC,Biden,116099,17261,1,Vermont,0.0,100.0,49.1,397.6,,
3072,3072,2020-11-05 00:55:32 UTC,Biden,116100,17337,0,Vermont,,,49.1,396.0,,
3073,3073,2020-11-04 22:27:15 UTC,Biden,116100,17350,0,Vermont,,,49.1,395.8,,
3074,3074,2020-11-04 21:52:58 UTC,Biden,116100,17372,2,Vermont,100.0,0.0,49.1,395.3,,
3075,3075,2020-11-04 19:33:35 UTC,Biden,116098,17389,1,Vermont,100.0,0.0,49.2,395.0,,
3076,3076,2020-11-04 19:28:48 UTC,Biden,116097,17390,11,Vermont,100.0,0.0,49.2,395.0,,
3077,3077,2020-11-04 18:56:14 UTC,Biden,116086,17411,540,Vermont,46.9,53.1,49.6,394.5,,
3078,3078,2020-11-04 17:41:18 UTC,Biden,116120,17970,0,Vermont,,,47.1,383.9,,
3079,3079,2020-11-04 17:16:47 UTC,Biden,116120,17972,0,Vermont,,,47.1,383.9,,
3080,3080,2020-11-04 17:04:21 UTC,Biden,116120,17977,0,Vermont,,,47.1,383.8,,
3081,3081,2020-11-04 16:37:07 UTC,Biden,116120,17985,23,Vermont,82.6,17.4,47.1,383.6,,
3082,3082,2020-11-04 15:52:05 UTC,Biden,116105,18014,208,Vermont,59.6,40.4,48.0,383.1,,
3083,3083,2020-11-04 15:17:08 UTC,Biden,116065,18258,6,Vermont,66.7,33.3,51.0,378.5,,
3084,3084,2020-11-04 13:56:36 UTC,Biden,116063,18264,521,Vermont,48.8,51.2,51.2,378.4,,
3085,3085,2020-11-04 13:28:22 UTC,Biden,116076,18803,0,Vermont,,,,369.0,,
3086,3086,2020-11-22 15:33:41 UTC,Biden,451138,13230,0,Virginia,,,25.1,1787.9,,
3087,3087,2020-11-22 15:10:05 UTC,Biden,451138,13230,0,Virginia,,,25.1,1787.9,,
3088,3088,2020-11-22 14:48:16 UTC,Biden,451138,13631,0,Virginia,,,25.1,1736.8,,
3089,3089,2020-11-22 14:34:01 UTC,Biden,451138,15819,0,Virginia,,,25.1,1503.5,,
3090,3090,2020-11-22 14:24:07 UTC,Biden,451138,16395,0,Virginia,,,25.1,1452.4,,
3091,3091,2020-11-22 14:11:10 UTC,Biden,451138,17228,Unknown,Virginia,7.1,92.9,24.7,1384.6,,
3092,3092,2020-11-20 21:35:12 UTC,Biden,450968,17444,7,Virginia,71.4,28.6,25.1,1367.6,,
3093,3093,2020-11-19 15:06:10 UTC,Biden,450965,17451,105,Virginia,61.0,39.0,25.1,1367.0,,
3094,3094,2020-11-19 14:53:11 UTC,Biden,450942,17460,Unknown,Virginia,100.0,0.0,25.5,1366.3,,
3095,3095,2020-11-18 13:33:49 UTC,Biden,451402,17247,775,Virginia,86.7,13.3,25.1,1383.9,,
3096,3096,2020-11-17 20:55:57 UTC,Biden,450833,18042,Unknown,Virginia,14.3,114.3,25.3,1323.5,,
3097,3097,2020-11-17 20:48:37 UTC,Biden,450788,19687,Unknown,Virginia,3.7,103.7,24.9,1217.0,,
3098,3098,2020-11-17 20:40:39 UTC,Biden,450584,22881,Unknown,Virginia,105.4,5.4,25.4,1053.6,,
3099,3099,2020-11-17 20:31:58 UTC,Biden,450625,30753,0,Virginia,,,25.4,796.8,,
3100,3100,2020-11-16 15:52:53 UTC,Biden,450625,31150,0,Virginia,,,25.4,787.3,,
3101,3101,2020-11-15 16:36:09 UTC,Biden,450625,31150,6,Virginia,183.3,83.3,25.4,787.3,,
3102,3102,2020-11-14 16:39:04 UTC,Biden,450609,31156,0,Virginia,,,25.4,787.1,,
3103,3103,2020-11-12 23:37:04 UTC,Biden,450609,31156,20,Virginia,5.0,105.0,25.4,787.1,,
3104,3104,2020-11-12 21:39:23 UTC,Biden,450631,31175,Unknown,Virginia,75.0,25.0,25.4,786.7,,
3105,3105,2020-11-12 17:34:03 UTC,Biden,450647,31142,0,Virginia,,,25.4,787.5,,
3106,3106,2020-11-12 16:34:03 UTC,Biden,450647,30368,10,Virginia,50.0,50.0,25.4,806.3,,
3107,3107,2020-11-12 04:26:23 UTC,Biden,450647,30379,3563,Virginia,78.0,22.0,25.4,806.0,,
3108,3108,2020-11-12 04:17:25 UTC,Biden,448650,33723,28196,Virginia,74.2,25.8,25.9,728.0,,
3109,3109,2020-11-12 03:12:23 UTC,Biden,435014,58876,Unknown,Virginia,44.4,55.6,22.2,426.6,,
3110,3110,2020-11-12 02:35:43 UTC,Biden,433958,49488,Unknown,Virginia,62.7,37.3,31.3,496.9,,
3111,3111,2020-11-12 00:35:21 UTC,Biden,440797,22699,1313,Virginia,69.8,30.2,31.1,1039.7,,
3112,3112,2020-11-11 23:31:53 UTC,Biden,440276,24045,747,Virginia,81.3,18.7,30.9,983.2,,
3113,3113,2020-11-11 22:51:34 UTC,Biden,439809,24806,0,Virginia,,,31.0,953.6,,
3114,3114,2020-11-11 22:34:53 UTC,Biden,439809,24806,623,Virginia,57.8,42.2,31.0,953.6,,
3115,3115,2020-11-11 19:37:15 UTC,Biden,439712,25458,5702,Virginia,77.8,22.2,30.6,930.3,,
3116,3116,2020-11-11 14:44:44 UTC,Biden,436540,31326,327,Virginia,38.8,61.2,31.1,760.2,,
3117,3117,2020-11-11 03:23:42 UTC,Biden,436613,31705,0,Virginia,,,30.8,751.9,,
3118,3118,2020-11-10 21:37:41 UTC,Biden,436613,31705,99,Virginia,47.5,52.5,30.8,751.9,,
3119,3119,2020-11-10 20:33:21 UTC,Biden,436618,31804,513,Virginia,78.8,21.2,30.7,749.7,,
3120,3120,2020-11-10 19:37:47 UTC,Biden,436323,32335,459,Virginia,73.6,26.4,31.4,737.7,,
3121,3121,2020-11-10 18:37:24 UTC,Biden,436106,32810,185,Virginia,43.2,56.8,32.0,727.4,,
3122,3122,2020-11-10 16:33:27 UTC,Biden,436131,32998,11,Virginia,72.7,27.3,32.0,723.6,,
3123,3123,2020-11-10 15:32:01 UTC,Biden,436126,33009,799,Virginia,78.6,21.4,32.1,723.4,,
3124,3124,2020-11-10 14:35:19 UTC,Biden,435669,33819,446,Virginia,78.9,21.1,33.2,706.6,,
3125,3125,2020-11-10 14:07:20 UTC,Biden,435411,34280,Unknown,Virginia,0.0,100.0,33.8,697.3,,
3126,3126,2020-11-10 12:31:52 UTC,Biden,435410,34382,468,Virginia,41.0,59.0,33.8,695.4,,
3127,3127,2020-11-10 01:37:15 UTC,Biden,435494,34851,5,Virginia,40.0,60.0,33.9,686.9,,
3128,3128,2020-11-10 00:02:51 UTC,Biden,435495,34858,148,Virginia,64.2,35.8,33.9,686.7,,
3129,3129,2020-11-09 23:36:23 UTC,Biden,435453,35067,2340,Virginia,67.7,32.3,34.1,682.9,,
3130,3130,2020-11-09 22:32:18 UTC,Biden,434623,37493,1026,Virginia,63.5,36.5,36.6,640.8,,
3131,3131,2020-11-09 22:05:23 UTC,Biden,434345,38536,Unknown,Virginia,0.0,100.0,37.5,624.4,,
3132,3132,2020-11-09 21:35:44 UTC,Biden,434328,38529,618,Virginia,61.7,38.3,37.5,624.5,,
3133,3133,2020-11-09 20:35:01 UTC,Biden,434184,39165,338,Virginia,65.7,34.3,38.0,615.0,,
3134,3134,2020-11-09 19:37:52 UTC,Biden,434078,39515,87,Virginia,56.3,43.7,38.0,609.9,,
3135,3135,2020-11-09 19:21:49 UTC,Biden,434067,39577,20,Virginia,70.0,30.0,38.0,609.0,,
3136,3136,2020-11-09 19:14:19 UTC,Biden,434059,39598,37,Virginia,56.8,43.2,38.0,608.7,,
3137,3137,2020-11-09 18:48:37 UTC,Biden,434054,39635,17,Virginia,35.3,64.7,37.9,608.1,,
3138,3138,2020-11-09 18:40:02 UTC,Biden,434059,39642,558,Virginia,73.7,26.3,37.9,608.0,,
3139,3139,2020-11-09 17:43:52 UTC,Biden,433795,40206,376,Virginia,46.8,53.2,38.1,599.9,,
3140,3140,2020-11-09 17:24:48 UTC,Biden,433819,40602,0,Virginia,,,38.0,594.6,,
3141,3141,2020-11-09 16:41:11 UTC,Biden,433819,40634,2970,Virginia,68.1,31.9,38.0,594.1,,
3142,3142,2020-11-09 15:35:11 UTC,Biden,432741,43622,763,Virginia,60.3,39.7,38.8,555.6,,
3143,3143,2020-11-09 14:36:14 UTC,Biden,432584,44395,5010,Virginia,66.1,33.9,38.4,546.6,,
3144,3144,2020-11-09 13:31:26 UTC,Biden,430968,49346,32,Virginia,75.0,25.0,36.8,495.1,,
3145,3145,2020-11-09 00:38:26 UTC,Biden,430952,49372,1608,Virginia,73.3,26.7,36.8,494.9,,
3146,3146,2020-11-08 22:31:36 UTC,Biden,430202,50990,421,Virginia,45.1,54.9,37.1,480.0,,
3147,3147,2020-11-08 21:38:15 UTC,Biden,430243,51433,949,Virginia,77.0,23.0,36.8,476.3,,
3148,3148,2020-11-08 20:31:12 UTC,Biden,429730,52426,2,Virginia,0.0,100.0,37.1,467.8,,
3149,3149,2020-11-08 19:32:33 UTC,Biden,429732,52428,196,Virginia,57.7,42.3,37.1,467.7,,
3150,3150,2020-11-08 17:32:29 UTC,Biden,429702,52632,1112,Virginia,68.2,31.8,37.0,466.1,,
3151,3151,2020-11-08 16:40:49 UTC,Biden,429298,53730,7581,Virginia,75.7,24.3,37.0,457.2,,
3152,3152,2020-11-08 02:31:31 UTC,Biden,425395,61487,107,Virginia,89.7,10.3,38.1,402.6,,
3153,3153,2020-11-07 22:32:34 UTC,Biden,425310,61595,118,Virginia,73.7,26.3,38.1,401.9,,
3154,3154,2020-11-07 21:31:25 UTC,Biden,425254,61721,708,Virginia,65.5,34.5,38.1,401.2,,
3155,3155,2020-11-07 20:34:23 UTC,Biden,425034,62445,76,Virginia,46.1,53.9,37.9,396.9,,
3156,3156,2020-11-07 19:36:31 UTC,Biden,425040,62522,6915,Virginia,35.7,64.3,37.9,396.5,,
3157,3157,2020-11-07 15:35:54 UTC,Biden,427015,69507,138,Virginia,48.6,51.4,32.7,363.1,,
3158,3158,2020-11-07 02:35:28 UTC,Biden,427019,69646,377,Virginia,80.6,19.4,32.7,362.5,,
3159,3159,2020-11-07 01:40:56 UTC,Biden,426788,70033,4097,Virginia,59.9,40.1,33.1,360.6,,
3160,3160,2020-11-07 00:50:26 UTC,Biden,425973,74168,0,Virginia,,,32.6,342.7,,
3161,3161,2020-11-07 00:43:16 UTC,Biden,425973,74253,3812,Virginia,82.6,17.4,32.6,342.4,,
3162,3162,2020-11-06 23:33:12 UTC,Biden,423487,78153,1437,Virginia,61.3,38.7,31.5,326.2,,
3163,3163,2020-11-06 22:32:23 UTC,Biden,423162,79554,4282,Virginia,67.7,32.3,30.1,321.1,,
3164,3164,2020-11-06 21:39:06 UTC,Biden,421648,82588,712,Virginia,68.3,31.7,32.2,310.2,,
3165,3165,2020-11-06 21:30:56 UTC,Biden,421388,83329,876,Virginia,56.5,43.5,32.5,307.7,,
3166,3166,2020-11-06 20:34:48 UTC,Biden,421274,84222,10135,Virginia,73.9,26.1,32.4,304.9,,
3167,3167,2020-11-06 19:37:31 UTC,Biden,416429,94479,306,Virginia,45.8,54.2,37.7,274.6,,
3168,3168,2020-11-06 18:51:26 UTC,Biden,416455,94697,160,Virginia,50.0,50.0,37.6,274.1,,
3169,3169,2020-11-06 17:47:36 UTC,Biden,416455,94864,5,Virginia,20.0,80.0,37.5,273.7,,
3170,3170,2020-11-06 17:32:20 UTC,Biden,416458,94869,Unknown,Virginia,18.0,82.0,27.8,273.7,,
3171,3171,2020-11-06 16:49:49 UTC,Biden,411808,87137,4,Virginia,50.0,50.0,37.5,290.9,,
3172,3172,2020-11-06 15:17:54 UTC,Biden,411808,87141,559,Virginia,57.4,42.6,37.5,290.9,,
3173,3173,2020-11-06 14:16:48 UTC,Biden,411725,87720,3,Virginia,100.0,0.0,37.5,289.2,,
3174,3174,2020-11-06 04:10:39 UTC,Biden,411722,87723,8,Virginia,100.0,0.0,37.5,289.2,,
3175,3175,2020-11-06 04:01:39 UTC,Biden,411714,87732,0,Virginia,,,37.5,289.2,,
3176,3176,2020-11-06 03:24:53 UTC,Biden,412410,87732,7,Virginia,28.6,71.4,37.5,289.6,,
3177,3177,2020-11-06 03:16:43 UTC,Biden,412413,87739,33,Virginia,66.7,33.3,37.5,289.6,,
3178,3178,2020-11-06 02:57:39 UTC,Biden,412402,87775,73,Virginia,54.8,45.2,37.5,289.5,,
3179,3179,2020-11-06 01:22:40 UTC,Biden,412395,87871,4854,Virginia,45.4,54.6,37.5,289.2,,
3180,3180,2020-11-05 23:25:57 UTC,Biden,412845,92607,456,Virginia,64.5,35.5,35.5,277.2,,
3181,3181,2020-11-05 22:21:28 UTC,Biden,412713,92732,789,Virginia,46.1,53.9,35.6,276.8,,
3182,3182,2020-11-05 21:21:19 UTC,Biden,412774,93478,7726,Virginia,90.7,9.3,35.2,275.1,,
3183,3183,2020-11-05 16:26:02 UTC,Biden,406486,101282,Unknown,Virginia,34.5,65.5,30.0,254.5,,
3184,3184,2020-11-05 13:19:33 UTC,Biden,401164,85216,3293,Virginia,41.8,58.2,43.6,289.9,,
3185,3185,2020-11-04 22:01:03 UTC,Biden,401707,88535,63780,Virginia,58.2,41.8,41.8,281.2,,
3186,3186,2020-11-04 21:04:05 UTC,Biden,391245,153125,4133,Virginia,47.4,52.6,34.8,180.2,,
3187,3187,2020-11-04 20:06:10 UTC,Biden,391458,157278,113,Virginia,32.7,67.3,17.3,176.9,,
3188,3188,2020-11-04 19:13:03 UTC,Biden,391497,157393,1162,Virginia,82.9,17.1,15.9,176.8,,
3189,3189,2020-11-04 18:15:15 UTC,Biden,390733,158578,2810,Virginia,87.5,12.5,15.4,175.6,,
3190,3190,2020-11-04 17:04:21 UTC,Biden,388625,161454,119,Virginia,15.1,84.9,84.9,172.7,,
3191,3191,2020-11-04 13:28:22 UTC,Biden,388708,161573,0,Virginia,,,,172.6,,
3192,3192,2020-12-08 16:27:04 UTC,Biden,784961,1,0,Washington,,,49.1,40571844.5,,
3193,3193,2020-12-05 17:57:02 UTC,Biden,784961,27087,238,Washington,73.5,26.5,49.1,1547.8,,
3194,3194,2020-11-25 01:08:20 UTC,Biden,784849,27338,334,Washington,35.3,64.7,49.3,1533.9,,
3195,3195,2020-11-25 00:31:12 UTC,Biden,784947,27684,1255,Washington,67.3,32.7,49.1,1515.5,,
3196,3196,2020-11-24 23:33:13 UTC,Biden,784514,29041,71,Washington,33.8,66.2,49.7,1446.3,,
3197,3197,2020-11-24 23:22:13 UTC,Biden,784537,29114,67,Washington,50.7,49.3,49.6,1442.8,,
3198,3198,2020-11-24 23:11:14 UTC,Biden,784536,29186,423,Washington,48.9,51.1,49.6,1439.4,,
3199,3199,2020-11-24 22:47:12 UTC,Biden,784545,29624,97,Washington,42.3,57.7,49.4,1418.8,,
3200,3200,2020-11-24 22:23:16 UTC,Biden,784560,29734,615,Washington,56.1,43.9,49.3,1413.8,,
3201,3201,2020-11-24 22:13:16 UTC,Biden,784485,30373,57,Washington,50.9,49.1,49.1,1385.0,,
3202,3202,2020-11-24 21:47:24 UTC,Biden,784484,30431,469,Washington,38.8,61.2,49.1,1382.4,,
3203,3203,2020-11-24 21:34:17 UTC,Biden,784589,30924,60,Washington,38.3,61.7,49.0,1361.4,,
3204,3204,2020-11-24 21:10:24 UTC,Biden,784603,30985,101,Washington,34.7,65.3,49.0,1358.8,,
3205,3205,2020-11-24 20:23:24 UTC,Biden,784634,31091,98,Washington,60.2,39.8,49.0,1354.4,,
3206,3206,2020-11-24 20:10:16 UTC,Biden,784614,31194,129,Washington,52.7,47.3,49.0,1350.1,,
3207,3207,2020-11-24 19:34:17 UTC,Biden,784607,31329,41,Washington,41.5,58.5,49.0,1344.4,,
3208,3208,2020-11-24 19:19:26 UTC,Biden,784614,31372,18,Washington,11.1,88.9,49.0,1342.7,,
3209,3209,2020-11-24 19:10:16 UTC,Biden,784628,31391,1,Washington,0.0,100.0,49.0,1341.9,,
3210,3210,2020-11-24 18:48:16 UTC,Biden,784629,31393,77,Washington,22.1,77.9,49.0,1341.8,,
3211,3211,2020-11-24 18:39:17 UTC,Biden,784672,31478,11,Washington,36.4,63.6,48.9,1338.4,,
3212,3212,2020-11-24 18:28:21 UTC,Biden,784675,31489,51,Washington,49.0,51.0,48.9,1338.0,,
3213,3213,2020-11-24 18:10:27 UTC,Biden,784676,31541,41,Washington,43.9,56.1,48.9,1335.9,,
3214,3214,2020-11-24 17:33:17 UTC,Biden,784681,31585,194,Washington,47.4,52.6,48.9,1334.1,,
3215,3215,2020-11-24 16:52:23 UTC,Biden,784691,31787,3,Washington,33.3,66.7,48.9,1325.9,,
3216,3216,2020-11-24 03:25:15 UTC,Biden,784692,31790,236,Washington,54.2,45.8,48.9,1325.8,,
3217,3217,2020-11-24 02:13:16 UTC,Biden,784672,32032,635,Washington,54.8,45.2,49.0,1316.1,,
3218,3218,2020-11-24 01:34:22 UTC,Biden,784611,32699,822,Washington,46.6,53.4,49.2,1290.2,,
3219,3219,2020-11-24 01:06:20 UTC,Biden,784667,33558,502,Washington,47.4,52.6,49.4,1258.6,,
3220,3220,2020-11-24 00:24:20 UTC,Biden,784693,34090,386,Washington,56.2,43.8,49.4,1239.7,,
3221,3221,2020-11-23 22:45:23 UTC,Biden,784645,34485,88,Washington,17.0,83.0,49.6,1226.0,,
3222,3222,2020-11-21 23:42:48 UTC,Biden,784703,34576,451,Washington,62.1,37.9,49.5,1223.0,,
3223,3223,2020-11-21 01:23:55 UTC,Biden,784594,35088,988,Washington,44.3,55.7,49.8,1205.7,,
3224,3224,2020-11-21 00:59:16 UTC,Biden,784706,36142,104,Washington,58.7,41.3,49.9,1172.2,,
3225,3225,2020-11-21 00:47:35 UTC,Biden,784688,36257,1242,Washington,52.5,47.5,49.9,1168.6,,
3226,3226,2020-11-20 23:42:58 UTC,Biden,784626,37561,333,Washington,61.6,38.4,50.1,1129.7,,
3227,3227,2020-11-20 21:57:11 UTC,Biden,784549,37940,129,Washington,44.2,55.8,50.2,1118.8,,
3228,3228,2020-11-20 17:21:00 UTC,Biden,784564,38074,506,Washington,47.8,52.2,50.2,1115.1,,
3229,3229,2020-11-20 01:00:41 UTC,Biden,784586,38608,553,Washington,58.4,41.6,50.1,1100.4,,
3230,3230,2020-11-20 00:47:05 UTC,Biden,784493,39191,364,Washington,45.1,54.9,50.2,1084.6,,
3231,3231,2020-11-19 23:43:44 UTC,Biden,784529,39580,462,Washington,66.7,33.3,50.1,1074.5,,
3232,3232,2020-11-19 23:26:42 UTC,Biden,784375,40080,244,Washington,53.7,46.3,50.3,1061.5,,
3233,3233,2020-11-19 02:44:09 UTC,Biden,784357,40337,979,Washington,58.5,41.5,50.4,1055.0,,
3234,3234,2020-11-19 02:22:29 UTC,Biden,784190,41370,205,Washington,56.1,43.9,50.8,1029.7,,
3235,3235,2020-11-19 00:50:09 UTC,Biden,784165,41593,857,Washington,59.3,40.7,50.8,1024.5,,
3236,3236,2020-11-18 23:44:09 UTC,Biden,784006,42495,219,Washington,62.6,37.4,51.0,1003.6,,
3237,3237,2020-11-18 23:33:50 UTC,Biden,783951,42738,186,Washington,41.4,58.6,51.1,998.1,,
3238,3238,2020-11-18 22:18:29 UTC,Biden,783983,42933,93,Washington,48.4,51.6,51.0,993.8,,
3239,3239,2020-11-18 01:12:40 UTC,Biden,783986,43031,1108,Washington,60.3,39.7,51.0,991.7,,
3240,3240,2020-11-18 00:32:01 UTC,Biden,783758,44190,57,Washington,43.9,56.1,51.3,966.7,,
3241,3241,2020-11-17 23:32:38 UTC,Biden,783765,44252,740,Washington,64.6,35.4,51.3,965.4,,
3242,3242,2020-11-17 23:24:01 UTC,Biden,783549,45044,1711,Washington,35.4,64.6,51.8,949.1,,
3243,3243,2020-11-17 22:52:58 UTC,Biden,784050,46827,509,Washington,47.5,52.5,51.1,915.4,,
3244,3244,2020-11-17 21:12:38 UTC,Biden,784075,47366,1286,Washington,21.0,79.0,51.6,905.6,,
3245,3245,2020-11-17 01:04:15 UTC,Biden,784821,48714,2568,Washington,53.2,46.8,51.7,882.7,,
3246,3246,2020-11-17 00:38:54 UTC,Biden,784659,51395,1573,Washington,58.9,41.1,54.7,839.1,,
3247,3247,2020-11-16 23:42:52 UTC,Biden,784380,53060,416,Washington,66.3,33.7,54.2,814.1,,
3248,3248,2020-11-16 19:15:12 UTC,Biden,784244,53503,331,Washington,50.8,49.2,54.1,807.6,,
3249,3249,2020-11-14 16:39:04 UTC,Biden,784239,53858,0,Washington,,,53.9,802.6,,
3250,3250,2020-11-14 01:49:23 UTC,Biden,784239,53858,659,Washington,34.4,65.6,53.9,802.6,,
3251,3251,2020-11-14 01:21:23 UTC,Biden,784444,54533,1242,Washington,53.1,46.9,53.5,793.5,,
3252,3252,2020-11-14 00:59:43 UTC,Biden,784368,55824,3133,Washington,48.9,51.1,53.6,776.2,,
3253,3253,2020-11-14 00:30:24 UTC,Biden,784439,59125,1768,Washington,54.1,45.9,52.7,735.7,,
3254,3254,2020-11-13 23:46:23 UTC,Biden,784295,60983,1006,Washington,68.7,31.3,52.8,714.7,,
3255,3255,2020-11-13 23:38:25 UTC,Biden,783919,62027,79,Washington,30.4,69.6,53.5,703.2,,
3256,3256,2020-11-13 23:27:03 UTC,Biden,783950,62112,846,Washington,44.6,55.4,53.4,702.4,,
3257,3257,2020-11-13 23:11:42 UTC,Biden,784042,63021,337,Washington,55.2,44.8,53.3,693.0,,
3258,3258,2020-11-13 17:48:31 UTC,Biden,784007,63379,56,Washington,30.4,69.6,53.4,689.4,,
3259,3259,2020-11-13 01:22:08 UTC,Biden,784029,63437,4808,Washington,42.5,57.5,53.3,688.8,,
